,ID Cliente,Abandono,Género,Adulto mayor,Con pareja,Dependientes,Antigüedad,Servicio Telefónico,Líneas Múltiples,Servicio de Internet,Seguridad Online,Copia de Seguridad Online,Protección Dispositivo,Soporte Técnico,Streaming TV,Streaming Películas,Tipo de contrato,Facturación Sin Papel,Método de Pago,Cargos Mensuales,Cargos Totales,Cargos Diarios,Numero de Servicios
1255,1796-JANOW,No,Femenino,No,No,No,2,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque por correo,19.95,38.15,0.6649999999999999,1
1256,1803-BGNBD,No,Femenino,No,No,No,12,Sí,0,DSL,0,1,0,1,0,0,Mensual,Sí,Cheque electrónico,54.3,654.5,1.8099999999999998,4
1257,1809-DMJHQ,Sí,Femenino,No,No,Sí,5,Sí,0,DSL,0,0,0,0,0,0,Mensual,No,Cheque por correo,46.0,221.7,1.5333333333333334,2
1258,1810-BOHSY,No,Masculino,No,Sí,No,51,Sí,1,Fibra óptica,1,1,0,0,0,1,Anual,Sí,Tarjeta de crédito (automático),96.4,4911.05,3.2133333333333334,6
1259,1810-MVMAI,No,Masculino,No,Sí,Sí,30,Sí,1,DSL,1,1,1,1,0,0,Mensual,No,Cheque electrónico,67.6,2000.2,2.253333333333333,7
1260,1813-JLKWR,No,Femenino,No,Sí,Sí,64,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,No,Transferencia bancaria (automática),19.8,1336.65,0.66,1
1261,1813-JYWTO,No,Femenino,No,Sí,No,72,Sí,1,Fibra óptica,1,0,0,0,0,0,Semestral,No,Transferencia bancaria (automática),80.45,5737.6,2.6816666666666666,4
1262,1814-DKOLC,No,Femenino,No,No,No,5,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque por correo,25.45,134.75,0.8483333333333333,2
1263,1814-WFGVS,No,Masculino,No,Sí,Sí,72,No,Sin servicio telefónico,DSL,1,0,1,1,1,0,Semestral,No,Cheque por correo,48.9,3527.0,1.63,5
1264,1816-FLZDK,No,Masculino,No,No,No,1,No,Sin servicio telefónico,DSL,0,0,0,1,0,0,Mensual,No,Cheque por correo,29.15,29.15,0.9716666666666666,2
1265,1818-ESQMW,No,Femenino,No,No,No,27,Sí,0,Fibra óptica,0,0,1,1,0,1,Mensual,Sí,Cheque electrónico,89.2,2383.6,2.9733333333333336,5
1266,1820-DJFPH,No,Femenino,No,Sí,Sí,72,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,Sí,Transferencia bancaria (automática),24.05,1709.15,0.8016666666666666,2
1267,1820-TQVEV,Sí,Masculino,No,No,No,1,Sí,0,Fibra óptica,0,0,0,0,0,0,Mensual,Sí,Cheque electrónico,69.55,69.55,2.3183333333333334,2
1268,1821-BUCWY,No,Masculino,No,No,No,30,Sí,0,DSL,1,0,1,0,0,0,Semestral,Sí,Cheque por correo,55.65,1653.85,1.855,4
1269,1830-GGFNM,No,Masculino,No,Sí,Sí,65,Sí,1,Fibra óptica,1,1,1,1,0,0,Semestral,No,Tarjeta de crédito (automático),94.55,6078.75,3.1516666666666664,7
1270,1830-IPXVJ,No,Femenino,No,Sí,Sí,61,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Tarjeta de crédito (automático),19.75,1311.6,0.6583333333333333,1
1271,1832-PEUTS,No,Masculino,No,Sí,Sí,62,Sí,1,Fibra óptica,0,0,1,0,1,0,Semestral,Sí,Tarjeta de crédito (automático),89.1,5411.65,2.9699999999999998,5
1272,1833-TCXKK,No,Masculino,No,Sí,No,45,Sí,1,Fibra óptica,0,1,1,0,1,1,Mensual,Sí,Transferencia bancaria (automática),107.75,4882.8,3.591666666666667,7
1273,1833-VGRUM,Sí,Femenino,Sí,No,No,1,Sí,1,Fibra óptica,0,0,0,0,0,0,Mensual,Sí,Cheque electrónico,74.2,74.2,2.4733333333333336,3
1274,1834-ABKHQ,No,Femenino,No,Sí,Sí,52,Sí,0,DSL,0,0,1,0,0,0,Anual,Sí,Transferencia bancaria (automática),50.95,2610.65,1.6983333333333335,3
1275,1834-WULEG,No,Masculino,No,Sí,Sí,24,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,No,Cheque por correo,20.25,439.75,0.675,1
1276,1837-YQUCE,No,Femenino,No,No,No,70,No,Sin servicio telefónico,DSL,1,0,1,1,1,1,Semestral,Sí,Transferencia bancaria (automática),58.35,4214.25,1.945,6
1277,1839-FBNFR,No,Femenino,No,Sí,Sí,39,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,Sí,Transferencia bancaria (automática),19.85,854.8,0.6616666666666667,1
1278,1839-UMACK,No,Masculino,No,No,No,42,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,No,Cheque electrónico,25.05,949.85,0.8350000000000001,2
1279,1840-BIUOG,No,Masculino,No,No,No,20,Sí,1,DSL,0,1,0,1,1,0,Anual,Sí,Cheque electrónico,68.7,1416.2,2.29,6
1280,1841-YSJGV,No,Masculino,No,Sí,No,72,Sí,1,Fibra óptica,1,1,0,1,1,1,Semestral,Sí,Tarjeta de crédito (automático),109.95,7852.4,3.665,8
1281,1842-EZJMK,Sí,Masculino,No,Sí,Sí,50,Sí,1,Fibra óptica,0,1,0,1,1,1,Mensual,No,Cheque electrónico,103.7,5071.05,3.4566666666666666,7
1282,1843-TLSGD,No,Femenino,No,Sí,Sí,13,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Cheque por correo,20.85,272.35,0.6950000000000001,1
1283,1845-CSBRZ,No,Femenino,Sí,Sí,Sí,22,Sí,1,Fibra óptica,0,0,0,0,1,0,Mensual,No,Transferencia bancaria (automática),85.35,1961.6,2.8449999999999998,4
1284,1845-ZLLIG,No,Masculino,No,No,No,1,Sí,0,DSL,0,1,0,0,0,0,Mensual,Sí,Cheque por correo,50.15,50.15,1.6716666666666666,3
1285,1846-XWOQN,Sí,Femenino,Sí,No,No,1,Sí,0,Fibra óptica,0,0,0,0,0,0,Mensual,Sí,Cheque electrónico,70.15,70.15,2.3383333333333334,2
1286,1848-LBZHY,No,Femenino,No,Sí,No,7,Sí,0,DSL,1,0,0,0,0,0,Mensual,Sí,Transferencia bancaria (automática),50.3,355.1,1.6766666666666665,3
1287,1849-RJYIG,No,Femenino,No,No,No,8,Sí,0,DSL,1,0,0,0,1,0,Mensual,Sí,Cheque electrónico,60.0,487.75,2.0,4
1288,1850-AKQEP,No,Masculino,No,No,Sí,8,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque por correo,20.35,178.7,0.6783333333333333,1
1289,1852-QSWCD,No,Masculino,No,Sí,Sí,64,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,Sí,Cheque por correo,24.8,1514.85,0.8266666666666667,2
1290,1852-XEMDW,No,Masculino,No,No,No,22,Sí,1,DSL,1,1,1,0,0,0,Mensual,No,Cheque por correo,65.05,1427.55,2.1683333333333334,6
1291,1853-ARAAQ,No,Femenino,No,No,No,26,No,Sin servicio telefónico,DSL,0,0,1,0,1,1,Mensual,Sí,Tarjeta de crédito (automático),50.35,1277.5,1.6783333333333335,4
1292,1853-UDXBW,Sí,Masculino,No,Sí,Sí,1,Sí,0,Fibra óptica,0,0,0,0,0,0,Mensual,Sí,Cheque electrónico,70.0,70.0,2.3333333333333335,2
1293,1855-AGAWH,No,Masculino,No,Sí,No,31,Sí,0,Fibra óptica,0,0,1,0,1,1,Anual,Sí,Cheque electrónico,93.8,2939.8,3.1266666666666665,5
1294,1855-CFULU,No,Femenino,Sí,No,No,4,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque por correo,20.05,91.45,0.6683333333333333,1
1295,1862-QRWPE,No,Femenino,No,Sí,Sí,48,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Transferencia bancaria (automática),20.65,1057.0,0.6883333333333332,1
1296,1862-SKORY,Sí,Femenino,Sí,Sí,No,40,No,Sin servicio telefónico,DSL,0,1,0,0,1,0,Mensual,Sí,Cheque electrónico,39.3,1637.4,1.3099999999999998,3
1297,1866-DIOQZ,No,Femenino,No,Sí,No,71,No,Sin servicio telefónico,DSL,1,1,1,1,1,1,Anual,No,Transferencia bancaria (automática),66.8,4689.15,2.2266666666666666,7
1298,1866-NXPSP,No,Femenino,No,No,No,36,Sí,0,DSL,1,1,1,1,0,1,Anual,Sí,Cheque por correo,75.55,2680.15,2.518333333333333,7
1299,1866-OBPNR,No,Masculino,No,Sí,Sí,1,Sí,0,Fibra óptica,0,1,0,0,0,0,Mensual,No,Tarjeta de crédito (automático),74.6,74.6,2.4866666666666664,3
1300,1866-RZZQS,Sí,Masculino,Sí,No,No,41,Sí,1,Fibra óptica,0,0,1,0,1,1,Mensual,Sí,Cheque electrónico,98.4,4187.75,3.2800000000000002,6
1301,1866-ZSLJM,No,Masculino,No,No,No,21,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Tarjeta de crédito (automático),20.5,402.85,0.6833333333333333,1
1302,1867-BDVFH,Sí,Masculino,No,Sí,Sí,11,Sí,1,Fibra óptica,0,0,0,0,0,0,Mensual,Sí,Cheque electrónico,74.35,834.2,2.478333333333333,3
1304,1867-TJHTS,No,Femenino,No,No,No,58,Sí,1,Fibra óptica,1,0,0,0,0,0,Mensual,Sí,Transferencia bancaria (automática),79.8,4526.85,2.6599999999999997,4
1305,1871-MOWRM,Sí,Masculino,No,Sí,No,12,Sí,0,Fibra óptica,1,0,0,1,0,0,Mensual,No,Transferencia bancaria (automática),80.85,866.45,2.695,4
1306,1872-EBWSC,No,Femenino,No,No,No,29,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,No,Cheque por correo,20.35,617.35,0.6783333333333333,1
1307,1875-QIVME,Sí,Femenino,No,Sí,No,2,Sí,1,Fibra óptica,0,0,1,1,1,1,Mensual,Sí,Cheque electrónico,104.4,242.8,3.48,7
1308,1877-HKBQX,No,Femenino,No,No,No,11,Sí,0,DSL,1,0,0,1,0,0,Anual,Sí,Cheque por correo,54.6,617.85,1.82,4
1309,1891-FZYSA,Sí,Masculino,Sí,Sí,No,69,Sí,1,Fibra óptica,0,1,0,0,1,0,Mensual,Sí,Cheque electrónico,89.95,6143.15,2.9983333333333335,5
1310,1891-QRQSA,No,Masculino,Sí,Sí,Sí,64,Sí,1,Fibra óptica,1,0,1,1,1,1,Semestral,Sí,Transferencia bancaria (automática),111.6,7099.0,3.7199999999999998,8
1311,1891-UAWWU,Sí,Femenino,Sí,Sí,No,20,Sí,1,Fibra óptica,0,0,1,0,1,0,Mensual,No,Cheque electrónico,90.8,1951.0,3.0266666666666664,5
1312,1894-IGFSG,Sí,Femenino,No,No,No,22,Sí,0,Fibra óptica,0,0,0,0,1,1,Mensual,No,Cheque electrónico,89.25,1907.85,2.975,4
1313,1895-QTKDO,No,Femenino,No,No,No,1,Sí,0,DSL,0,0,0,0,0,0,Mensual,No,Tarjeta de crédito (automático),43.95,43.95,1.465,2
1314,1897-OKVMW,No,Femenino,No,Sí,Sí,64,Sí,1,DSL,1,1,1,1,1,1,Semestral,Sí,Cheque por correo,90.6,5817.45,3.02,9
1315,1897-RCFUM,No,Femenino,No,Sí,Sí,39,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,Sí,Cheque por correo,24.2,914.6,0.8066666666666666,2
1316,1898-JSNDC,No,Femenino,No,No,No,39,Sí,0,DSL,0,1,0,0,1,0,Anual,Sí,Tarjeta de crédito (automático),58.6,2224.5,1.9533333333333334,4
1317,1899-VXWXM,Sí,Masculino,No,No,No,48,Sí,1,Fibra óptica,0,1,1,0,1,1,Anual,Sí,Tarjeta de crédito (automático),106.1,5082.8,3.5366666666666666,7
1318,1902-XBTFB,Sí,Masculino,No,No,Sí,22,Sí,0,Fibra óptica,0,1,1,0,1,0,Mensual,Sí,Cheque electrónico,89.4,2001.5,2.98,5
1319,1904-WAJAA,No,Femenino,No,Sí,Sí,24,Sí,1,DSL,1,1,1,0,0,0,Semestral,No,Cheque electrónico,64.35,1558.65,2.145,6
1320,1905-OEILC,No,Femenino,No,No,No,1,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque por correo,19.5,19.5,0.65,1
1321,1907-UBQFC,Sí,Masculino,Sí,No,No,10,Sí,0,Fibra óptica,0,1,0,0,0,0,Mensual,Sí,Cheque electrónico,72.85,688.65,2.4283333333333332,3
1322,1907-YLNYW,No,Masculino,No,No,No,8,Sí,0,DSL,1,0,1,0,0,1,Mensual,Sí,Cheque electrónico,66.7,579.0,2.2233333333333336,5
1323,1910-FMXJM,No,Femenino,No,Sí,No,36,Sí,0,Fibra óptica,0,0,0,0,0,1,Mensual,No,Cheque electrónico,80.4,2937.65,2.68,3
1324,1915-IOFGU,Sí,Femenino,No,No,No,1,Sí,0,Fibra óptica,0,0,0,0,0,0,Mensual,No,Cheque electrónico,70.5,70.5,2.35,2
1325,1915-OAKWD,No,Femenino,No,No,Sí,16,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,Sí,Transferencia bancaria (automática),19.3,360.35,0.6433333333333333,1
1326,1918-ZBFQJ,Sí,Femenino,No,No,No,13,Sí,0,Fibra óptica,0,1,1,0,0,0,Mensual,Sí,Cheque electrónico,79.25,1111.65,2.6416666666666666,4
1327,1919-RTPQD,No,Masculino,No,Sí,Sí,7,Sí,0,DSL,0,0,0,0,0,0,Mensual,No,Cheque electrónico,44.75,333.65,1.4916666666666667,2
1328,1921-KYSAY,No,Femenino,No,No,No,41,Sí,1,DSL,0,0,1,1,0,1,Anual,Sí,Cheque electrónico,68.6,2877.05,2.2866666666666666,6
1329,1925-GMVBW,No,Femenino,No,No,No,5,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Tarjeta de crédito (automático),20.55,96.1,0.685,1
1330,1925-LFCZZ,No,Masculino,Sí,No,No,55,No,Sin servicio telefónico,DSL,0,0,1,0,1,1,Anual,Sí,Transferencia bancaria (automática),50.05,2743.45,1.6683333333333332,4
1331,1925-TIBLE,Sí,Femenino,No,Sí,No,7,Sí,1,Fibra óptica,0,0,0,0,1,0,Mensual,Sí,Cheque electrónico,86.5,582.5,2.8833333333333333,4
1332,1926-QUZNN,No,Femenino,No,Sí,No,72,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,Sí,Transferencia bancaria (automática),25.25,1841.2,0.8416666666666667,2
1333,1927-QEWMY,No,Femenino,No,Sí,No,72,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Tarjeta de crédito (automático),20.5,1502.25,0.6833333333333333,1
1334,1928-BXYIV,No,Masculino,No,No,No,1,Sí,1,DSL,1,1,0,0,0,0,Mensual,No,Cheque electrónico,61.15,61.15,2.038333333333333,5
1335,1929-ZCBHE,No,Masculino,No,Sí,Sí,47,No,Sin servicio telefónico,DSL,1,0,1,1,0,0,Anual,No,Cheque electrónico,40.3,1794.8,1.3433333333333333,4
1336,1930-BZLHI,No,Masculino,No,No,No,21,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,Sí,Cheque por correo,20.35,422.7,0.6783333333333333,1
1337,1930-QPBVZ,No,Masculino,No,Sí,Sí,68,Sí,0,Fibra óptica,1,1,0,1,0,1,Semestral,No,Transferencia bancaria (automática),95.1,6683.4,3.17,6
1338,1930-WNXSB,No,Masculino,No,Sí,Sí,58,Sí,0,Fibra óptica,0,1,0,0,1,1,Mensual,Sí,Cheque electrónico,92.85,5305.05,3.0949999999999998,5
1339,1932-UEDCX,No,Masculino,Sí,Sí,No,33,Sí,1,Fibra óptica,0,1,0,0,1,1,Mensual,Sí,Transferencia bancaria (automática),100.6,3270.25,3.353333333333333,6
1340,1934-MKPXS,No,Masculino,No,Sí,Sí,33,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,No,Tarjeta de crédito (automático),20.1,620.55,0.67,1
1341,1934-SJVJK,Sí,Masculino,No,No,No,1,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque por correo,20.15,20.15,0.6716666666666666,1
1342,1935-IMVBB,No,Masculino,No,Sí,No,56,Sí,0,Fibra óptica,0,0,0,0,1,1,Mensual,No,Cheque por correo,89.7,4952.95,2.99,4
1343,1936-CZAKF,No,Masculino,No,Sí,No,49,No,Sin servicio telefónico,DSL,0,1,0,0,1,1,Semestral,No,Tarjeta de crédito (automático),49.65,2409.9,1.655,4
1344,1936-UAFEH,No,Femenino,No,No,No,68,Sí,1,Fibra óptica,1,1,0,1,1,1,Semestral,No,Tarjeta de crédito (automático),110.25,7279.35,3.675,8
1345,1937-OTUKY,No,Femenino,No,Sí,No,72,Sí,1,Fibra óptica,1,0,1,1,1,0,Semestral,Sí,Transferencia bancaria (automática),98.2,7015.9,3.2733333333333334,7
1346,1941-HOSAM,No,Masculino,No,Sí,Sí,1,Sí,0,Fibra óptica,0,0,0,0,1,1,Mensual,Sí,Cheque electrónico,90.1,90.1,3.003333333333333,4
1347,1942-OQFRW,No,Masculino,No,No,No,1,Sí,0,DSL,0,0,0,0,0,0,Mensual,No,Cheque electrónico,44.0,44.0,1.4666666666666666,2
1348,1945-XISKS,No,Femenino,No,Sí,No,67,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Cheque por correo,19.65,1335.2,0.6549999999999999,1
1349,1950-KSVVJ,No,Femenino,No,Sí,No,45,Sí,1,Fibra óptica,1,1,1,1,1,1,Anual,No,Cheque por correo,113.3,5032.25,3.7766666666666664,9
1350,1951-IEYXM,No,Masculino,No,Sí,Sí,72,Sí,1,DSL,1,1,1,1,1,1,Semestral,Sí,Tarjeta de crédito (automático),90.6,6441.85,3.02,9
1351,1952-DVVSW,No,Femenino,No,Sí,No,10,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,No,Cheque por correo,20.1,184.4,0.67,1
1352,1955-IBMMB,No,Masculino,No,No,No,59,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,Sí,Transferencia bancaria (automática),20.2,1192.3,0.6733333333333333,1
1353,1956-YIFGE,No,Masculino,No,Sí,Sí,22,Sí,0,Fibra óptica,0,1,1,0,1,1,Anual,Sí,Cheque por correo,100.05,2090.25,3.335,6
1354,1958-RNRKS,No,Masculino,No,Sí,No,30,Sí,1,DSL,0,0,0,0,0,0,Mensual,No,Cheque electrónico,49.9,1441.95,1.6633333333333333,3
1355,1960-UOTYM,No,Masculino,No,Sí,Sí,52,Sí,0,DSL,1,1,1,0,1,1,Semestral,No,Cheque electrónico,79.2,4016.3,2.64,7
1356,1960-UYCNN,No,Masculino,No,No,No,10,Sí,1,Fibra óptica,0,1,1,0,0,1,Mensual,Sí,Cheque electrónico,95.25,1021.55,3.175,6
1357,1963-SVUCV,Sí,Masculino,No,No,No,1,Sí,0,DSL,0,0,0,0,0,0,Mensual,No,Cheque electrónico,45.3,45.3,1.51,2
1358,1963-VAUKV,Sí,Femenino,No,No,No,1,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque por correo,20.4,20.4,0.6799999999999999,1
1359,1964-SVLEA,No,Masculino,No,No,No,20,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,Sí,Cheque por correo,19.7,415.9,0.6566666666666666,1
1360,1965-AKTSX,Sí,Femenino,Sí,No,No,14,Sí,1,Fibra óptica,0,1,0,0,0,0,Mensual,Sí,Cheque electrónico,78.95,1101.85,2.631666666666667,4
1361,1965-DDBWU,Sí,Masculino,No,No,No,16,Sí,1,Fibra óptica,0,0,0,1,0,1,Mensual,Sí,Tarjeta de crédito (automático),89.05,1448.6,2.9683333333333333,5
1362,1970-KKFWL,No,Femenino,No,No,No,35,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Transferencia bancaria (automática),23.3,797.1,0.7766666666666667,2
1363,1971-DTCZB,No,Femenino,No,Sí,No,72,Sí,1,DSL,1,1,1,1,1,1,Semestral,Sí,Transferencia bancaria (automática),90.95,6468.6,3.0316666666666667,9
1365,1972-XMUWV,No,Femenino,No,Sí,No,65,Sí,0,DSL,0,0,0,1,1,0,Semestral,Sí,Tarjeta de crédito (automático),59.8,3808.2,1.9933333333333332,4
1367,1976-AZZPJ,No,Masculino,No,Sí,No,7,No,Sin servicio telefónico,DSL,1,1,0,0,0,0,Mensual,No,Cheque por correo,34.2,256.6,1.1400000000000001,3
1368,1976-CFOCS,Sí,Femenino,Sí,Sí,No,1,Sí,0,DSL,0,0,0,0,0,0,Mensual,No,Cheque electrónico,46.0,46.0,1.5333333333333334,2
1369,1977-STDKI,Sí,Femenino,Sí,No,No,1,Sí,0,Fibra óptica,0,1,0,0,0,0,Mensual,Sí,Cheque electrónico,73.0,73.0,2.433333333333333,3
1370,1980-KXVPM,Sí,Femenino,Sí,No,No,3,Sí,1,Fibra óptica,0,0,0,0,0,0,Mensual,Sí,Tarjeta de crédito (automático),75.05,256.25,2.5016666666666665,3
1371,1981-INRFU,Sí,Femenino,No,No,No,2,Sí,0,Fibra óptica,0,0,0,0,1,0,Mensual,Sí,Cheque electrónico,79.75,164.5,2.658333333333333,3
1372,1982-FEBTD,No,Femenino,No,Sí,Sí,23,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,Sí,Tarjeta de crédito (automático),25.6,514.75,0.8533333333333334,2
1373,1984-FCOWB,Sí,Femenino,No,Sí,No,70,Sí,1,Fibra óptica,0,1,1,1,1,1,Anual,Sí,Cheque electrónico,109.5,7674.55,3.65,8
1374,1984-GPTEH,No,Femenino,No,No,No,29,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque electrónico,25.15,702.0,0.8383333333333333,2
1375,1985-MBRYP,No,Femenino,No,No,No,43,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,Sí,Transferencia bancaria (automática),19.65,779.25,0.6549999999999999,1
1376,1986-PHGZF,No,Masculino,Sí,No,No,18,Sí,1,DSL,1,1,0,0,0,0,Mensual,Sí,Tarjeta de crédito (automático),58.4,964.9,1.9466666666666665,5
1377,1987-AUELQ,No,Femenino,No,Sí,No,71,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Tarjeta de crédito (automático),25.05,1873.7,0.8350000000000001,2
1378,1989-PRJHP,Sí,Masculino,Sí,Sí,No,27,Sí,1,Fibra óptica,0,0,0,0,0,0,Mensual,Sí,Cheque electrónico,75.5,1893.95,2.5166666666666666,3
1379,1991-VOPLL,No,Femenino,No,No,No,9,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque por correo,19.05,157.65,0.635,1
1380,1996-DBMUS,No,Femenino,Sí,Sí,No,48,Sí,0,Fibra óptica,0,0,0,0,0,0,Mensual,Sí,Transferencia bancaria (automática),70.65,3545.05,2.355,2
1381,1998-VHJHK,No,Femenino,No,No,No,27,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,No,Cheque por correo,19.15,501.35,0.6383333333333333,1
1382,2000-DHJUY,No,Femenino,Sí,Sí,No,70,Sí,1,DSL,1,1,1,1,1,1,Semestral,Sí,Transferencia bancaria (automática),92.2,6474.45,3.0733333333333333,9
1383,2000-MPKCA,No,Femenino,No,No,No,58,Sí,1,Fibra óptica,1,1,1,0,1,1,Anual,Sí,Cheque electrónico,107.75,6332.75,3.591666666666667,8
1384,2001-EWBQU,No,Femenino,No,No,No,60,Sí,1,Fibra óptica,0,1,1,0,1,1,Semestral,No,Cheque electrónico,104.7,6333.8,3.49,7
1385,2001-MCUUW,No,Masculino,No,No,No,46,Sí,1,Fibra óptica,0,1,1,1,1,1,Semestral,No,Cheque electrónico,108.65,4903.2,3.621666666666667,8
